,Date,ITS_LIVE Mean Velocity,Mask Ratio
1485,2019-08-13,1398.5,0.799
1491,2019-08-15,1337.9,0.798
1501,2019-08-16,1354.5,0.8
1509,2019-08-18,1350.7,0.796
1519,2019-08-19,1329.3,0.758
1521,2019-08-20,1382.4,0.785
1524,2019-08-21,1377.1,0.79
1532,2019-08-22,1370.4,0.799
1537,2019-08-23,1400.8,0.806
1540,2019-08-24,1225.5,0.687
1542,2019-08-25,1377.3,0.797
1545,2019-08-27,1332.5,0.751
1546,2019-08-28,1355.5,0.802
1551,2019-08-30,1352.5,0.793
1554,2019-08-31,1317.1,0.722
1555,2019-09-01,1417.5,0.762
1556,2019-09-02,1394.3,0.765
1559,2019-09-03,1467.5,0.742
1561,2019-09-04,1438.7,0.784
1565,2019-09-05,1294.3,0.717
1567,2019-09-06,1435.5,0.8
1569,2019-09-08,1263.1,0.724
1570,2019-09-09,1365.8,0.793
1573,2019-09-11,1245.3,0.703
1575,2019-09-12,1285.3,0.775
1576,2019-09-14,1294.6,0.782
1579,2019-09-15,1312.5,0.78
1581,2019-09-16,1250.0,0.763
1582,2019-09-17,1261.0,0.722
1584,2019-09-18,1199.0,0.749
1585,2019-09-20,1384.5,0.766
1587,2019-09-21,1197.8,0.769
1588,2019-09-22,1449.9,0.798
1594,2019-09-23,1107.7,0.738
1596,2019-09-24,1152.2,0.788
1597,2019-09-26,811.5,0.751
1599,2019-09-27,974.4,0.753
1600,2019-09-28,901.5,0.772
1601,2019-09-29,827.2,0.768
1605,2019-09-30,803.3,0.803
1606,2019-10-02,845.3,0.776
1607,2019-10-03,848.5,0.783
1609,2019-10-05,862.2,0.787
1610,2019-10-06,888.6,0.78
1612,2019-10-07,945.6,0.775
1615,2019-10-08,930.4,0.772
1617,2019-10-09,964.4,0.772
1620,2019-10-10,919.2,0.733
1621,2019-10-11,936.9,0.751
1622,2019-10-12,1016.1,0.803
1626,2019-10-14,1014.6,0.761
1627,2019-10-15,991.8,0.779
1629,2019-10-17,992.7,0.711
1630,2019-10-18,1001.0,0.675
1631,2019-10-20,1034.6,0.773
1633,2019-10-21,1042.9,0.779
1634,2019-10-22,1071.7,0.697
1635,2019-10-23,1035.3,0.656
1637,2019-10-24,1102.6,0.768
1638,2019-10-26,1119.0,0.645
1639,2019-10-27,1146.6,0.719
1641,2019-10-29,1061.3,0.697
1643,2019-10-30,1052.7,0.724
1644,2019-11-01,1123.7,0.713
1645,2019-11-02,1102.1,0.698
1647,2019-11-03,1043.1,0.664
1648,2019-11-04,1003.0,0.59
1650,2019-11-05,1172.3,0.771
1651,2019-11-07,1125.0,0.618
1652,2019-11-08,1129.5,0.666
1654,2019-11-10,1077.5,0.639
1656,2019-11-11,1216.0,0.714
1657,2019-11-13,1125.9,0.689
1659,2019-11-14,1103.8,0.707
1660,2019-11-15,1084.8,0.657
1661,2019-11-16,1094.5,0.638
1663,2019-11-17,1059.3,0.698
1664,2019-11-19,1169.0,0.725
1665,2019-11-20,1224.1,0.725
1667,2019-11-22,1105.0,0.617
1669,2019-11-23,1197.6,0.786
1670,2019-11-25,1180.1,0.679
1672,2019-11-26,1163.4,0.731
1673,2019-11-27,1039.3,0.589
1674,2019-11-28,1066.6,0.596
1676,2019-11-29,1203.9,0.738
1677,2019-12-01,1165.2,0.674
1678,2019-12-02,1235.3,0.683
1680,2019-12-04,1154.0,0.634
1682,2019-12-05,1254.4,0.735
1683,2019-12-07,1213.1,0.708
1684,2019-12-08,1249.2,0.686
1686,2019-12-09,1121.7,0.627
1687,2019-12-10,1130.0,0.587
1688,2019-12-11,1159.7,0.636
1690,2019-12-13,1279.4,0.697
1691,2019-12-14,1195.7,0.706
1693,2019-12-16,1082.0,0.536
1695,2019-12-17,1296.1,0.704
1696,2019-12-19,1174.2,0.668
1697,2019-12-20,1202.2,0.661
1699,2019-12-21,1124.4,0.606
1700,2019-12-22,1183.3,0.62
1702,2019-12-23,1244.5,0.703
1703,2019-12-25,1275.2,0.798
1704,2019-12-26,1228.5,0.705
1706,2019-12-28,1149.6,0.581
1708,2019-12-29,1239.2,0.721
1709,2019-12-31,1212.5,0.658
1710,2020-01-01,1228.9,0.713
1712,2020-01-02,1207.1,0.64
1713,2020-01-03,1133.1,0.547
1715,2020-01-04,1302.4,0.678
1716,2020-01-06,1314.8,0.709
1717,2020-01-07,1300.0,0.705
1719,2020-01-09,1158.3,0.527
1721,2020-01-10,1319.2,0.715
1722,2020-01-12,1321.5,0.656
1723,2020-01-13,1248.6,0.647
1725,2020-01-14,1185.7,0.578
1726,2020-01-15,1140.5,0.567
1728,2020-01-16,1267.5,0.668
1729,2020-01-18,1257.5,0.648
1730,2020-01-19,1291.8,0.666
1732,2020-01-21,1206.4,0.601
1734,2020-01-22,1246.4,0.683
1735,2020-01-24,1336.3,0.663
1736,2020-01-25,1288.3,0.612
1738,2020-01-26,1182.2,0.537
1739,2020-01-27,1199.9,0.562
1741,2020-01-28,1359.0,0.658
1742,2020-01-30,1362.1,0.641
1743,2020-01-31,1363.3,0.654
1745,2020-02-02,1264.5,0.584
1747,2020-02-03,1353.6,0.695
1748,2020-02-05,1305.0,0.678
1749,2020-02-06,1368.2,0.71
1751,2020-02-07,1287.4,0.594
1752,2020-02-08,1243.8,0.557
1754,2020-02-09,1479.3,0.742
1755,2020-02-11,1379.6,0.649
1756,2020-02-12,1331.1,0.659
1758,2020-02-14,1310.6,0.616
1760,2020-02-15,1339.3,0.726
1761,2020-02-17,1362.6,0.658
1762,2020-02-18,1456.6,0.679
1764,2020-02-19,1281.1,0.554
1765,2020-02-20,1313.9,0.579
1767,2020-02-21,1552.4,0.777
1768,2020-02-23,1391.7,0.675
1769,2020-02-24,1419.1,0.714
1771,2020-02-26,1179.9,0.483
1772,2020-02-27,1484.2,0.706
1773,2020-02-29,1355.9,0.68
1774,2020-03-01,1403.1,0.629
1776,2020-03-02,1257.2,0.541
1777,2020-03-03,1241.7,0.556
1779,2020-03-04,1490.3,0.727
1780,2020-03-06,1566.3,0.815
1781,2020-03-07,1368.8,0.652
1783,2020-03-09,1257.3,0.482
1785,2020-03-10,1487.0,0.734
1786,2020-03-12,1417.3,0.645
1787,2020-03-13,1418.3,0.65
1789,2020-03-14,1271.9,0.548
1791,2020-03-16,1487.0,0.769
1792,2020-03-19,1552.9,0.763
1794,2020-03-21,1299.3,0.475
1796,2020-03-22,1438.3,0.581
1797,2020-03-25,1523.2,0.62
1799,2020-03-26,1247.2,0.45
1801,2020-03-28,1533.8,0.781
1802,2020-03-30,1443.6,0.669
1803,2020-03-31,1389.6,0.585
1805,2020-04-02,1299.8,0.471
1807,2020-04-03,1530.4,0.73
1808,2020-04-05,1566.4,0.644
1809,2020-04-06,1586.3,0.728
1811,2020-04-07,1367.6,0.528
1812,2020-04-08,1262.3,0.459
1814,2020-04-09,1722.7,0.687
1815,2020-04-11,1436.4,0.572
1816,2020-04-12,1528.1,0.572
1818,2020-04-14,1344.0,0.556
1820,2020-04-15,1403.0,0.731
1821,2020-04-17,1577.5,0.683
1823,2020-04-18,1569.7,0.755
1824,2020-04-19,1446.3,0.649
1825,2020-04-20,1412.5,0.63
1827,2020-04-21,1762.0,0.696
1828,2020-04-23,1474.9,0.675
1829,2020-04-24,1499.6,0.765
1831,2020-04-26,1234.5,0.431
1833,2020-04-27,1667.8,0.789
1834,2020-04-29,1623.8,0.753
1836,2020-04-30,1546.1,0.746
1837,2020-05-01,1473.8,0.646
1838,2020-05-02,1504.8,0.635
1840,2020-05-03,1652.4,0.798
1841,2020-05-05,1464.5,0.717
1842,2020-05-06,1601.6,0.785
1844,2020-05-08,1396.7,0.591
1846,2020-05-09,1559.0,0.742
1847,2020-05-11,1535.3,0.716
1849,2020-05-12,1598.2,0.769
1850,2020-05-14,1825.3,0.813
1853,2020-05-15,1682.3,0.799
1854,2020-05-16,1779.6,0.776
1855,2020-05-17,1748.3,0.817
1862,2020-05-18,1622.0,0.76
1865,2020-05-19,1784.2,0.815
1871,2020-05-20,1591.1,0.659
1872,2020-05-21,1727.1,0.783
1876,2020-05-22,1675.5,0.73
1882,2020-05-23,1623.6,0.707
1883,2020-05-24,1691.8,0.783
1889,2020-05-26,1585.8,0.62
1893,2020-05-27,1745.2,0.759
1894,2020-05-29,1680.9,0.74
1895,2020-05-30,1771.2,0.757
1897,2020-06-01,1694.3,0.664
1899,2020-06-02,1792.1,0.727
1900,2020-06-04,1828.0,0.718
1901,2020-06-05,1779.3,0.748
1903,2020-06-06,1738.9,0.638
1904,2020-06-07,1796.7,0.622
1905,2020-06-08,1898.0,0.77
1906,2020-06-10,1781.4,0.726
1907,2020-06-11,1838.6,0.692
1908,2020-06-13,1713.8,0.662
1910,2020-06-14,1860.6,0.755
1911,2020-06-15,1937.0,0.789
1912,2020-06-16,1859.4,0.773
1919,2020-06-17,1961.5,0.739
1921,2020-06-18,1780.7,0.653
1922,2020-06-19,1797.6,0.625
1923,2020-06-20,2044.8,0.781
1925,2020-06-21,1903.2,0.695
1931,2020-06-22,1927.9,0.707
1933,2020-06-23,2034.4,0.742
1942,2020-06-25,1992.4,0.746
1948,2020-06-26,1833.8,0.718
1949,2020-06-27,1958.5,0.741
1951,2020-06-28,1911.0,0.716
1952,2020-06-29,1889.2,0.759
1954,2020-06-30,2038.5,0.79
1956,2020-07-01,2025.8,0.766
1964,2020-07-02,2013.2,0.734
1965,2020-07-03,2022.4,0.709
1970,2020-07-04,2017.8,0.72
1973,2020-07-05,1903.5,0.741
1974,2020-07-06,2043.4,0.779
1980,2020-07-07,1992.8,0.739
1982,2020-07-08,1926.8,0.751
1985,2020-07-10,1858.2,0.718
1992,2020-07-11,1883.3,0.757
1996,2020-07-12,1728.8,0.6
1998,2020-07-13,1880.5,0.768
2004,2020-07-14,1748.8,0.727
2005,2020-07-15,1908.3,0.796
2006,2020-07-16,1945.2,0.801
2009,2020-07-17,1799.5,0.736
2012,2020-07-18,1970.8,0.728
2014,2020-07-19,1714.9,0.675
2015,2020-07-20,1935.7,0.761
2018,2020-07-21,2009.4,0.774
2024,2020-07-22,1767.5,0.745
2025,2020-07-23,1811.8,0.742
2027,2020-07-24,1663.0,0.678
2030,2020-07-25,1733.4,0.766
2033,2020-07-26,1629.7,0.752
2034,2020-07-27,1632.9,0.738
2035,2020-07-28,1588.8,0.71
2042,2020-07-29,1592.2,0.749
2043,2020-07-31,1579.9,0.736
2044,2020-08-01,1565.0,0.705
2045,2020-08-03,1557.6,0.735
2046,2020-08-04,1606.1,0.788
2048,2020-08-05,1521.8,0.674
2050,2020-08-06,1655.0,0.783
2053,2020-08-07,1543.3,0.74
2054,2020-08-09,1540.9,0.787
2055,2020-08-10,1547.9,0.766
2056,2020-08-12,1517.2,0.72
2058,2020-08-13,1526.8,0.737
2059,2020-08-14,1683.9,0.804
2060,2020-08-15,1587.5,0.765
2061,2020-08-16,1617.5,0.75
2064,2020-08-17,1682.5,0.787
2068,2020-08-18,1524.9,0.649
2069,2020-08-19,1800.4,0.763
2076,2020-08-21,1693.0,0.74
2077,2020-08-22,1786.2,0.775
2083,2020-08-24,1591.6,0.778
2086,2020-08-25,1420.4,0.757
2087,2020-08-26,1528.1,0.757
2088,2020-08-27,1609.9,0.755
2092,2020-08-28,1432.9,0.734
2094,2020-08-29,1494.3,0.778
2099,2020-08-30,1393.3,0.689
2101,2020-08-31,1465.6,0.75
2102,2020-09-02,1458.3,0.742
2103,2020-09-03,1442.2,0.781
2107,2020-09-05,1438.6,0.756
2108,2020-09-06,1440.7,0.777
2113,2020-09-08,1465.1,0.754
2117,2020-09-09,1364.7,0.74
2118,2020-09-10,1389.7,0.638
2119,2020-09-11,1456.7,0.791
2123,2020-09-12,1351.9,0.771
2124,2020-09-14,1520.9,0.7
2125,2020-09-15,1514.1,0.684
2129,2020-09-16,1472.3,0.74
2132,2020-09-17,1454.3,0.697
2134,2020-09-18,1516.8,0.786
2137,2020-09-20,1410.0,0.723
2138,2020-09-21,1507.9,0.75
2140,2020-09-22,1439.6,0.684
2141,2020-09-23,1366.6,0.654
2143,2020-09-24,1438.6,0.777
2144,2020-09-26,1470.1,0.788
2148,2020-09-27,1454.6,0.79
2150,2020-09-29,1425.6,0.703
2152,2020-09-30,1447.4,0.777
2153,2020-10-02,1457.1,0.727
2155,2020-10-03,1475.8,0.738
2156,2020-10-04,1424.1,0.803
2163,2020-10-05,1418.8,0.63
2166,2020-10-06,1526.3,0.787
2167,2020-10-08,1465.5,0.717
2169,2020-10-09,1470.4,0.723
2170,2020-10-11,1447.3,0.623
2172,2020-10-12,1514.7,0.735
2173,2020-10-13,1596.3,0.745
2176,2020-10-14,1481.3,0.754
2177,2020-10-15,1539.0,0.785
2179,2020-10-16,1446.7,0.653
2180,2020-10-17,1266.3,0.512
2182,2020-10-18,1593.5,0.72
2183,2020-10-20,1511.1,0.726
2184,2020-10-21,1606.3,0.74
2189,2020-10-23,1311.0,0.575
2191,2020-10-24,1422.6,0.717
2192,2020-10-26,1511.8,0.732
2193,2020-10-27,1528.2,0.706
2195,2020-10-28,1360.4,0.577
2196,2020-10-29,1416.8,0.623
2198,2020-10-30,1476.3,0.662
2199,2020-11-01,1569.1,0.747
2200,2020-11-02,1585.2,0.737
2202,2020-11-04,1403.9,0.567
2204,2020-11-05,1480.2,0.733
2205,2020-11-07,1455.3,0.62
2206,2020-11-08,1502.4,0.675
2208,2020-11-09,1414.5,0.602
2209,2020-11-10,1300.7,0.544
2211,2020-11-11,1555.3,0.728
2212,2020-11-13,1619.5,0.707
2213,2020-11-14,1462.8,0.651
2215,2020-11-16,1362.2,0.564
2217,2020-11-17,1536.9,0.639
2218,2020-11-19,1396.8,0.634
2219,2020-11-20,1506.4,0.672
2221,2020-11-21,1309.8,0.514
2222,2020-11-22,1320.5,0.53
2224,2020-11-23,1568.0,0.768
2225,2020-11-25,1547.0,0.655
2226,2020-11-26,1532.5,0.692
2228,2020-11-28,1501.1,0.675
2230,2020-11-29,1649.3,0.733
2231,2020-12-01,1498.4,0.622
2232,2020-12-02,1565.0,0.688
2234,2020-12-03,1358.8,0.56
2235,2020-12-04,1379.8,0.583
2237,2020-12-05,1556.5,0.74
2238,2020-12-07,1496.9,0.669
2239,2020-12-08,1566.6,0.721
2241,2020-12-10,1388.3,0.581
2243,2020-12-11,1547.3,0.758
2244,2020-12-13,1508.0,0.678
2245,2020-12-14,1559.4,0.703
2247,2020-12-15,1472.8,0.613
2248,2020-12-16,1442.6,0.574
2250,2020-12-17,1559.1,0.7
2251,2020-12-19,1545.6,0.659
2252,2020-12-20,1614.7,0.762
2254,2020-12-22,1451.7,0.551
2256,2020-12-23,1528.7,0.751
2257,2020-12-25,1563.8,0.748
2258,2020-12-26,1406.8,0.653
2261,2020-12-27,1364.4,0.536
2262,2020-12-28,1311.6,0.495
2264,2020-12-29,1681.0,0.702
2265,2020-12-31,1541.7,0.691
2266,2021-01-01,1571.8,0.634
2268,2021-01-03,1453.2,0.635
2270,2021-01-04,1548.7,0.68
2271,2021-01-05,1606.6,0.706
2273,2021-01-06,1591.1,0.732
2274,2021-01-07,1577.3,0.768
2277,2021-01-08,1360.7,0.555
2278,2021-01-09,1390.1,0.55
2279,2021-01-10,1629.7,0.741
2280,2021-01-11,1706.3,0.696
2281,2021-01-12,1541.6,0.642
2282,2021-01-13,1431.2,0.567
2283,2021-01-14,1381.4,0.529
2284,2021-01-15,1422.5,0.569
2287,2021-01-16,1692.8,0.734
2288,2021-01-17,1576.0,0.687
2289,2021-01-18,1597.2,0.679
2290,2021-01-19,1311.3,0.515
2291,2021-01-20,1240.5,0.466
2292,2021-01-21,1401.9,0.548
2293,2021-01-22,1592.3,0.677
2294,2021-01-24,1508.9,0.67
2296,2021-01-25,1584.1,0.661
2298,2021-01-27,1487.1,0.592
2300,2021-01-28,1605.5,0.675
2301,2021-01-30,1481.4,0.575
2302,2021-01-31,1603.8,0.691
2304,2021-02-01,1355.1,0.526
2305,2021-02-02,1331.7,0.478
2307,2021-02-03,1552.1,0.63
2308,2021-02-05,1512.1,0.552
2309,2021-02-06,1563.4,0.62
2311,2021-02-08,1389.7,0.469
2313,2021-02-09,1740.4,0.737
2314,2021-02-11,1536.1,0.651
2315,2021-02-12,1628.3,0.672
2317,2021-02-13,1459.3,0.498
2318,2021-02-14,1463.8,0.562
2320,2021-02-15,1567.3,0.621
2321,2021-02-17,1672.2,0.643
2322,2021-02-18,1690.9,0.703
2326,2021-02-20,1405.4,0.495
2328,2021-02-21,1560.5,0.657
2329,2021-02-23,1609.5,0.62
2330,2021-02-24,1630.7,0.633
2332,2021-02-25,1351.2,0.488
2333,2021-02-26,1326.1,0.452
2335,2021-02-27,1751.3,0.725
2336,2021-02-28,1721.6,0.725
2340,2021-03-01,1541.3,0.61
2341,2021-03-02,1692.0,0.711
2343,2021-03-03,1692.6,0.707
2347,2021-03-04,1231.2,0.4
2348,2021-03-05,1659.8,0.707
2352,2021-03-07,1540.7,0.584
2353,2021-03-08,1719.7,0.77
2361,2021-03-09,1341.7,0.408
2362,2021-03-10,1464.6,0.501
2364,2021-03-11,1742.2,0.715
2365,2021-03-13,1676.6,0.679
2366,2021-03-14,1552.4,0.595
2368,2021-03-16,1455.3,0.513
2370,2021-03-17,1714.6,0.638
2371,2021-03-19,1563.5,0.544
2372,2021-03-20,1592.4,0.598
2374,2021-03-21,1395.9,0.479
2376,2021-03-23,1654.5,0.661
2377,2021-03-25,1505.3,0.545
2378,2021-03-26,1666.8,0.603
2380,2021-03-28,1510.9,0.565
2382,2021-03-29,1576.0,0.621
2383,2021-03-31,1436.4,0.478
2384,2021-04-01,1556.4,0.554
2386,2021-04-02,1437.6,0.481
2388,2021-04-04,1776.6,0.607
2389,2021-04-06,1685.8,0.654
2390,2021-04-07,1723.1,0.748
2392,2021-04-09,1369.2,0.476
2394,2021-04-10,1639.8,0.661
2395,2021-04-12,1557.0,0.564
2396,2021-04-13,1557.6,0.575
2398,2021-04-14,1504.1,0.526
2399,2021-04-15,1363.7,0.428
2401,2021-04-16,1792.7,0.667
2402,2021-04-18,1509.3,0.549
2403,2021-04-19,1753.1,0.696
2405,2021-04-21,1500.6,0.528
2406,2021-04-22,1697.2,0.8
2410,2021-04-24,1527.8,0.808
2418,2021-04-25,1741.7,0.683
2419,2021-04-26,1638.0,0.787
2424,2021-04-27,1756.5,0.808
2435,2021-04-28,1861.3,0.794
2436,2021-04-29,1818.7,0.778
2440,2021-04-30,1749.0,0.757
2442,2021-05-01,1793.2,0.791
2447,2021-05-02,1712.0,0.76
2452,2021-05-03,1721.2,0.748
2458,2021-05-04,1798.6,0.771
2459,2021-05-06,1791.2,0.769
2468,2021-05-07,1725.6,0.733
2470,2021-05-08,1790.0,0.737
2471,2021-05-09,1700.0,0.779
2481,2021-05-10,1753.1,0.766
2483,2021-05-11,1870.0,0.782
2484,2021-05-12,1651.4,0.672
2486,2021-05-13,1792.1,0.74
2487,2021-05-15,1571.9,0.635
2488,2021-05-16,1798.3,0.757
2491,2021-05-18,1789.9,0.738
2492,2021-05-19,1606.6,0.655
2494,2021-05-20,1596.5,0.641
2496,2021-05-21,1819.3,0.768
2497,2021-05-22,1583.1,0.569
2498,2021-05-23,1790.0,0.713
2499,2021-05-25,1724.5,0.668
2500,2021-05-26,1891.0,0.776
2501,2021-05-27,1696.5,0.615
2503,2021-05-28,1914.5,0.734
2506,2021-05-31,1909.0,0.774
2509,2021-06-01,1751.8,0.646
2510,2021-06-02,1983.0,0.755
2512,2021-06-03,1779.8,0.699
2513,2021-06-05,2031.6,0.783
2515,2021-06-06,2039.5,0.788
2522,2021-06-08,2047.9,0.786
2527,2021-06-09,1853.6,0.746
2529,2021-06-10,1905.2,0.72
2531,2021-06-11,1807.9,0.723
2533,2021-06-12,1853.6,0.727
2535,2021-06-13,1922.8,0.769
2543,2021-06-14,1714.8,0.669
2545,2021-06-15,1826.9,0.718
2546,2021-06-17,1735.2,0.667
2547,2021-06-18,1784.3,0.664
2549,2021-06-20,2001.5,0.744
2552,2021-06-21,1936.4,0.737
2553,2021-06-23,1921.9,0.734
2554,2021-06-24,1997.3,0.758
2556,2021-06-26,1796.6,0.604
2559,2021-06-27,1964.7,0.739
2560,2021-06-29,1792.2,0.678
