,Date,ITS_LIVE Mean Velocity,Mask Ratio
1149,2017-02-23,1416.3,0.705
1150,2017-02-24,1327.8,0.778
1156,2017-02-25,999.1,0.373
1157,2017-02-27,1301.0,0.671
1158,2017-03-01,1369.4,0.727
1163,2017-03-02,1344.8,0.729
1164,2017-03-04,1304.3,0.738
1165,2017-03-05,1281.3,0.627
1166,2017-03-06,1392.7,0.78
1172,2017-03-08,1446.4,0.781
1175,2017-03-11,1419.0,0.715
1176,2017-03-12,1179.3,0.459
1177,2017-03-14,1333.8,0.688
1178,2017-03-17,1216.6,0.527
1180,2017-03-19,1246.6,0.437
1181,2017-03-20,1423.3,0.653
1183,2017-03-21,862.2,0.218
1184,2017-03-23,1314.9,0.571
1185,2017-03-26,1330.7,0.613
1186,2017-03-27,1110.7,0.344
1188,2017-03-28,1249.4,0.467
1189,2017-03-29,1243.4,0.558
1190,2017-03-31,1111.0,0.209
1192,2017-04-01,1437.4,0.714
1193,2017-04-04,1376.1,0.583
1194,2017-04-05,1415.9,0.691
1197,2017-04-07,1616.5,0.718
1198,2017-04-09,1109.8,0.297
1199,2017-04-10,1351.6,0.615
1201,2017-04-13,1361.6,0.625
1202,2017-04-14,1352.8,0.631
1203,2017-04-16,1250.1,0.535
1204,2017-04-19,1426.3,0.794
1205,2017-04-20,1269.3,0.472
1206,2017-04-21,1436.2,0.671
1208,2017-04-22,1234.8,0.516
1209,2017-04-27,1045.3,0.229
1212,2017-04-28,1441.6,0.729
1214,2017-04-29,1354.3,0.526
1215,2017-04-30,1066.5,0.267
1216,2017-05-01,1619.3,0.779
1217,2017-05-04,1476.9,0.653
1218,2017-05-06,1086.2,0.361
1221,2017-05-07,1383.6,0.759
1222,2017-05-10,1353.4,0.731
1223,2017-05-13,1418.6,0.797
1224,2017-05-14,1403.5,0.663
1227,2017-05-15,1374.8,0.665
1229,2017-05-16,1384.9,0.733
1231,2017-05-19,1511.4,0.733
1233,2017-05-22,1446.8,0.694
1234,2017-05-23,1500.3,0.693
1235,2017-05-24,1345.7,0.376
1236,2017-05-25,1466.2,0.729
1237,2017-05-28,1476.0,0.699
1238,2017-05-29,1562.3,0.76
1240,2017-05-31,1541.6,0.74
1241,2017-06-03,1696.0,0.708
1245,2017-06-06,1610.6,0.749
1246,2017-06-07,1049.9,0.295
1248,2017-06-08,1711.3,0.731
1249,2017-06-09,1594.1,0.661
1250,2017-06-12,1690.4,0.733
1251,2017-06-15,1679.8,0.675
1254,2017-06-16,1402.3,0.376
1257,2017-06-17,1256.5,0.266
1259,2017-06-18,1521.4,0.715
1263,2017-06-19,1474.4,0.38
1270,2017-06-21,1598.3,0.683
1272,2017-06-23,1527.3,0.433
1277,2017-06-24,1591.0,0.746
1279,2017-06-26,1627.5,0.692
1281,2017-06-27,1550.5,0.674
1283,2017-06-28,1570.6,0.539
1284,2017-06-29,1562.8,0.629
1286,2017-06-30,1492.2,0.752
1288,2017-07-01,1589.4,0.632
1290,2017-07-03,1517.4,0.718
1291,2017-07-04,1466.0,0.448
1294,2017-07-06,1646.5,0.71
1297,2017-07-09,1847.6,0.78
1301,2017-07-10,1402.0,0.284
1302,2017-07-11,1295.1,0.259
1304,2017-07-12,1617.2,0.751
1305,2017-07-14,1727.9,0.73
1308,2017-07-16,1690.1,0.767
1314,2017-07-17,1627.2,0.661
1316,2017-07-18,1654.9,0.734
1321,2017-07-19,1658.6,0.667
1328,2017-07-21,1645.6,0.784
1336,2017-07-22,1577.4,0.614
1342,2017-07-23,1738.3,0.729
1347,2017-07-24,1585.0,0.579
1356,2017-07-25,1421.2,0.44
1358,2017-07-26,1897.4,0.774
1374,2017-07-27,1419.2,0.466
1376,2017-07-28,1734.2,0.781
1379,2017-07-29,1630.4,0.674
1382,2017-07-30,1540.1,0.745
1384,2017-07-31,1587.9,0.752
1391,2017-08-01,1653.1,0.783
1402,2017-08-02,1428.5,0.728
1408,2017-08-03,1543.9,0.767
1417,2017-08-04,1443.8,0.697
1422,2017-08-05,1538.0,0.729
1437,2017-08-06,1453.3,0.773
1445,2017-08-07,1512.1,0.754
1451,2017-08-08,1576.3,0.761
1466,2017-08-10,1528.0,0.756
1468,2017-08-11,1536.9,0.774
1478,2017-08-12,1378.6,0.589
1485,2017-08-13,1451.2,0.776
1489,2017-08-14,1404.3,0.738
1491,2017-08-15,1387.5,0.674
1500,2017-08-16,1343.2,0.71
1503,2017-08-17,1400.2,0.777
1507,2017-08-18,1475.2,0.782
1517,2017-08-19,1369.1,0.743
1520,2017-08-20,1424.4,0.772
1527,2017-08-21,1443.8,0.638
1532,2017-08-22,1322.3,0.681
1542,2017-08-23,1377.6,0.8
1544,2017-08-25,1402.8,0.764
1548,2017-08-26,1430.4,0.729
1549,2017-08-27,996.5,0.367
1551,2017-08-28,1409.3,0.694
1553,2017-08-29,1489.2,0.785
1554,2017-08-30,1536.4,0.762
1559,2017-08-31,1521.8,0.762
1561,2017-09-01,1497.9,0.768
1563,2017-09-02,1054.4,0.283
1571,2017-09-03,1403.3,0.705
1573,2017-09-04,1326.6,0.731
1577,2017-09-05,1108.1,0.296
1583,2017-09-06,1314.0,0.757
1586,2017-09-07,1300.7,0.715
1595,2017-09-09,1239.5,0.678
1602,2017-09-10,1199.0,0.782
1603,2017-09-11,1275.9,0.644
1611,2017-09-12,1270.9,0.716
1616,2017-09-13,1302.3,0.747
1621,2017-09-14,901.4,0.324
1623,2017-09-15,1240.0,0.709
1627,2017-09-16,1360.6,0.748
1628,2017-09-17,1309.5,0.646
1636,2017-09-18,1276.7,0.714
1643,2017-09-19,1330.6,0.743
1645,2017-09-21,1241.5,0.599
1652,2017-09-22,1330.7,0.788
1657,2017-09-24,1444.5,0.787
1662,2017-09-25,1334.1,0.777
1663,2017-09-26,1077.8,0.481
1666,2017-09-27,1316.6,0.751
1672,2017-09-28,1352.9,0.774
1675,2017-09-30,1371.2,0.749
1676,2017-10-01,1323.9,0.769
1678,2017-10-02,1041.8,0.35
1679,2017-10-03,1332.1,0.739
1683,2017-10-04,1359.0,0.78
1684,2017-10-06,1360.7,0.747
1690,2017-10-07,1360.6,0.756
1696,2017-10-09,1249.9,0.601
1698,2017-10-10,1343.3,0.744
1700,2017-10-12,1342.7,0.725
1703,2017-10-13,1308.0,0.704
1705,2017-10-14,1303.6,0.749
1706,2017-10-15,1268.2,0.602
1709,2017-10-16,1356.8,0.796
1710,2017-10-17,1408.5,0.757
1712,2017-10-18,1321.1,0.741
1713,2017-10-19,1428.6,0.762
1716,2017-10-21,1309.2,0.657
1718,2017-10-22,1375.0,0.761
1720,2017-10-24,1338.1,0.768
1722,2017-10-25,1339.6,0.735
1723,2017-10-27,1339.7,0.68
1726,2017-10-28,1487.9,0.784
1728,2017-10-30,1390.5,0.739
1729,2017-10-31,1441.8,0.737
1731,2017-11-02,1237.0,0.58
1732,2017-11-03,1463.0,0.793
1733,2017-11-05,1376.1,0.655
1734,2017-11-06,1352.4,0.622
1735,2017-11-08,1372.4,0.665
1737,2017-11-09,1467.1,0.779
1738,2017-11-11,1439.2,0.698
1739,2017-11-12,1356.4,0.691
1740,2017-11-14,1340.6,0.634
1741,2017-11-15,1461.7,0.749
1742,2017-11-17,1417.4,0.719
1743,2017-11-18,1426.8,0.727
1745,2017-11-20,1356.7,0.612
1747,2017-11-21,1484.4,0.758
1748,2017-11-23,1469.3,0.7
1749,2017-11-24,1540.5,0.705
1751,2017-11-26,1416.1,0.628
1753,2017-11-27,1550.5,0.762
1754,2017-11-29,1518.5,0.777
1755,2017-11-30,1472.2,0.768
1757,2017-12-02,1445.7,0.64
1759,2017-12-03,1533.9,0.775
1760,2017-12-05,1518.8,0.745
1762,2017-12-06,1488.2,0.714
1763,2017-12-08,1484.1,0.723
1765,2017-12-09,1566.5,0.75
1766,2017-12-11,1508.7,0.739
1767,2017-12-12,1417.7,0.737
1769,2017-12-14,1316.1,0.561
1771,2017-12-15,1501.1,0.709
1772,2017-12-17,1511.3,0.693
1773,2017-12-18,1576.5,0.763
1776,2017-12-20,1421.8,0.607
1778,2017-12-21,1591.7,0.715
1780,2017-12-23,1457.0,0.606
1781,2017-12-24,1504.0,0.696
1783,2017-12-26,1284.1,0.541
1786,2017-12-27,1459.7,0.652
1787,2017-12-29,1456.6,0.611
1789,2017-12-30,1481.6,0.672
1791,2018-01-01,1340.1,0.587
1793,2018-01-02,1477.2,0.629
1794,2018-01-04,1497.8,0.605
1795,2018-01-05,1425.7,0.656
1797,2018-01-07,1276.8,0.539
1799,2018-01-08,1561.6,0.691
1800,2018-01-10,1521.9,0.648
1802,2018-01-11,1487.2,0.681
1804,2018-01-13,1376.1,0.577
1807,2018-01-14,1522.8,0.67
1808,2018-01-16,1508.9,0.698
1810,2018-01-17,1535.8,0.691
1812,2018-01-19,1412.5,0.56
1815,2018-01-20,1498.8,0.619
1816,2018-01-22,1536.1,0.684
1819,2018-01-23,1501.7,0.707
1820,2018-01-25,1429.9,0.636
1822,2018-01-26,1623.4,0.796
1823,2018-01-28,1610.2,0.686
1824,2018-01-29,1489.6,0.654
1826,2018-01-31,1352.9,0.569
1828,2018-02-01,1507.4,0.708
1829,2018-02-03,1614.2,0.75
1830,2018-02-04,1594.3,0.7
1832,2018-02-06,1270.5,0.498
1834,2018-02-07,1615.6,0.745
1835,2018-02-09,1580.6,0.684
1836,2018-02-10,1547.2,0.654
1838,2018-02-12,1284.7,0.472
1840,2018-02-13,1497.9,0.717
1841,2018-02-15,1503.2,0.608
1842,2018-02-16,1623.8,0.676
1844,2018-02-18,1384.4,0.546
1847,2018-02-19,1737.9,0.751
1848,2018-02-21,1606.7,0.762
1849,2018-02-22,1677.0,0.751
1851,2018-02-24,1349.1,0.507
1853,2018-02-25,1759.4,0.779
1854,2018-02-27,1534.8,0.672
1855,2018-02-28,1584.6,0.657
1857,2018-03-02,1235.0,0.433
1859,2018-03-03,1623.8,0.684
1860,2018-03-05,1568.9,0.586
1862,2018-03-06,1562.1,0.662
1864,2018-03-07,1450.8,0.503
1865,2018-03-08,1255.7,0.431
1868,2018-03-09,1640.5,0.696
1869,2018-03-11,1463.0,0.622
1871,2018-03-12,1767.5,0.72
1874,2018-03-14,1517.8,0.678
1877,2018-03-15,1841.6,0.765
1878,2018-03-17,1886.3,0.819
1879,2018-03-18,1575.4,0.589
1881,2018-03-20,1479.9,0.495
1883,2018-03-21,1508.7,0.674
1885,2018-03-22,1426.8,0.481
1887,2018-03-23,1684.4,0.615
1888,2018-03-24,1757.3,0.74
1892,2018-03-25,1777.1,0.765
1893,2018-03-26,1729.0,0.731
1898,2018-03-27,1712.3,0.72
1899,2018-03-28,1728.7,0.755
1902,2018-03-29,1691.2,0.757
1907,2018-03-30,2077.3,0.8
1910,2018-03-31,1502.3,0.512
1912,2018-04-01,1739.0,0.8
1916,2018-04-02,1704.6,0.787
1917,2018-04-03,1341.2,0.438
1921,2018-04-04,1788.8,0.809
1923,2018-04-05,1799.1,0.809
1931,2018-04-07,1574.2,0.631
1937,2018-04-08,1702.1,0.713
1939,2018-04-09,1573.2,0.609
1942,2018-04-10,1809.8,0.723
1948,2018-04-11,1735.6,0.716
1950,2018-04-12,1660.6,0.714
1955,2018-04-13,1285.0,0.451
1957,2018-04-14,1661.0,0.759
1959,2018-04-15,1634.2,0.724
1966,2018-04-16,1591.3,0.584
1967,2018-04-17,1652.8,0.706
1969,2018-04-18,1695.5,0.807
1970,2018-04-19,1192.8,0.338
1971,2018-04-20,1691.4,0.803
1977,2018-04-22,1830.1,0.72
1981,2018-04-23,1843.5,0.759
1986,2018-04-25,1390.0,0.408
1988,2018-04-26,1593.1,0.722
1990,2018-04-28,1739.2,0.694
1991,2018-04-29,1702.9,0.648
1993,2018-04-30,1551.3,0.561
1998,2018-05-01,1688.2,0.651
2000,2018-05-02,1703.6,0.675
2005,2018-05-03,1684.3,0.627
2006,2018-05-04,1702.5,0.682
2007,2018-05-05,1604.9,0.638
2017,2018-05-08,1728.5,0.695
2018,2018-05-09,1447.9,0.478
2020,2018-05-11,1684.4,0.671
2023,2018-05-13,1712.5,0.79
2027,2018-05-14,1763.4,0.757
2028,2018-05-15,1115.5,0.201
2034,2018-05-17,1707.4,0.748
2040,2018-05-18,1659.9,0.733
2048,2018-05-20,1713.7,0.781
2049,2018-05-22,1645.3,0.698
2053,2018-05-23,1635.1,0.722
2054,2018-05-25,1595.6,0.673
2059,2018-05-26,1701.2,0.767
2060,2018-05-27,1275.8,0.415
2068,2018-05-28,1614.2,0.73
2069,2018-05-29,1616.4,0.734
2071,2018-05-30,1423.3,0.482
2075,2018-05-31,1604.9,0.723
2077,2018-06-01,1693.0,0.813
2080,2018-06-02,1716.0,0.727
2087,2018-06-03,1708.8,0.779
2089,2018-06-04,1782.9,0.801
2104,2018-06-06,1653.6,0.68
2106,2018-06-07,1791.7,0.769
2108,2018-06-09,1794.0,0.758
2113,2018-06-10,1769.1,0.743
2118,2018-06-12,1880.5,0.791
2127,2018-06-13,1743.9,0.753
2128,2018-06-15,1751.9,0.68
2129,2018-06-16,2029.9,0.767
2132,2018-06-17,1855.4,0.683
2138,2018-06-18,1824.9,0.711
2143,2018-06-19,2010.1,0.74
2149,2018-06-21,1959.2,0.699
2150,2018-06-22,1946.5,0.716
2152,2018-06-23,1810.3,0.551
2153,2018-06-24,1845.6,0.597
2158,2018-06-25,1827.2,0.76
2160,2018-06-26,1889.0,0.682
2161,2018-06-27,1840.6,0.693
2162,2018-06-28,1872.3,0.744
2167,2018-06-29,1651.8,0.331
2175,2018-07-01,1947.2,0.77
2181,2018-07-02,1602.0,0.409
2187,2018-07-04,1740.4,0.748
2191,2018-07-05,1649.0,0.391
2193,2018-07-06,1952.4,0.811
2207,2018-07-07,1824.4,0.739
2209,2018-07-08,1910.0,0.741
2210,2018-07-09,1697.8,0.521
2213,2018-07-10,1800.0,0.69
2214,2018-07-11,1911.7,0.779
2215,2018-07-12,1533.2,0.457
2220,2018-07-13,1878.5,0.748
2224,2018-07-14,1786.4,0.654
2226,2018-07-15,1884.5,0.763
2228,2018-07-16,1847.6,0.712
2231,2018-07-18,1869.0,0.751
2238,2018-07-19,1808.2,0.714
2244,2018-07-20,1529.4,0.303
2246,2018-07-21,1850.1,0.753
2253,2018-07-22,1794.2,0.739
2258,2018-07-24,1816.4,0.742
2264,2018-07-25,1744.8,0.68
2265,2018-07-26,1824.1,0.766
2269,2018-07-27,1725.0,0.753
2270,2018-07-28,1731.4,0.757
2273,2018-07-29,1833.5,0.728
2280,2018-07-31,1820.1,0.719
2281,2018-08-01,1689.8,0.564
2287,2018-08-02,1562.4,0.372
2288,2018-08-03,2009.4,0.796
2296,2018-08-05,1867.5,0.753
2305,2018-08-06,1828.2,0.719
2307,2018-08-08,1787.5,0.767
2311,2018-08-09,1766.5,0.758
2315,2018-08-10,1793.9,0.754
2317,2018-08-11,1483.8,0.362
2323,2018-08-12,1759.8,0.775
2327,2018-08-13,1823.8,0.793
2337,2018-08-14,1778.1,0.766
2339,2018-08-15,1804.6,0.788
2342,2018-08-16,1568.1,0.547
2353,2018-08-17,1671.8,0.705
2356,2018-08-18,1767.3,0.827
2366,2018-08-20,1654.6,0.722
2375,2018-08-21,1558.6,0.721
2385,2018-08-23,1631.6,0.752
2400,2018-08-24,1720.0,0.774
2404,2018-08-25,1665.6,0.694
2421,2018-08-26,1641.9,0.774
2423,2018-08-27,1644.0,0.694
2425,2018-08-28,1669.7,0.704
2437,2018-08-29,1547.3,0.695
2440,2018-08-30,1620.6,0.739
2455,2018-08-31,1563.1,0.591
2456,2018-09-01,1667.7,0.777
2462,2018-09-02,1592.0,0.75
2470,2018-09-04,1674.0,0.71
2472,2018-09-05,1768.5,0.819
2486,2018-09-06,1601.6,0.646
2488,2018-09-07,1778.7,0.796
2496,2018-09-08,1783.9,0.747
2498,2018-09-09,1773.7,0.77
2506,2018-09-10,1786.3,0.79
2514,2018-09-11,1795.5,0.772
2515,2018-09-12,1765.8,0.758
2532,2018-09-13,1648.4,0.774
2534,2018-09-14,1682.0,0.786
2537,2018-09-15,1750.2,0.792
2557,2018-09-16,1744.2,0.799
2558,2018-09-17,1803.6,0.815
2577,2018-09-19,1745.1,0.793
2595,2018-09-20,1780.2,0.795
2601,2018-09-22,1718.9,0.739
2612,2018-09-23,1682.6,0.783
2614,2018-09-24,1619.7,0.726
2620,2018-09-25,1718.8,0.784
2633,2018-09-26,1662.0,0.772
2641,2018-09-27,1700.3,0.771
2652,2018-09-28,1633.6,0.671
2658,2018-09-29,1674.6,0.755
2659,2018-09-30,1747.1,0.804
2671,2018-10-01,1695.1,0.791
2677,2018-10-02,1711.4,0.782
2688,2018-10-04,1668.1,0.691
2700,2018-10-05,1739.0,0.763
2703,2018-10-07,1776.0,0.768
2712,2018-10-08,1749.6,0.777
2715,2018-10-09,1697.0,0.795
2719,2018-10-10,1726.1,0.727
2725,2018-10-11,1685.6,0.732
2727,2018-10-12,1713.5,0.727
2728,2018-10-13,1563.9,0.65
2730,2018-10-14,1703.1,0.738
2733,2018-10-16,1551.8,0.593
2735,2018-10-17,1658.5,0.763
2736,2018-10-18,1460.6,0.504
2737,2018-10-19,1686.1,0.695
2738,2018-10-20,1848.6,0.792
2742,2018-10-22,1415.0,0.502
2744,2018-10-23,1661.0,0.735
2745,2018-10-25,1608.9,0.61
2746,2018-10-26,1668.3,0.734
2749,2018-10-28,1414.3,0.521
2751,2018-10-29,1631.0,0.659
2752,2018-10-31,1603.2,0.656
2753,2018-11-01,1642.0,0.696
2755,2018-11-03,1482.9,0.492
2757,2018-11-04,1675.5,0.706
2758,2018-11-06,1495.2,0.544
2759,2018-11-07,1629.3,0.632
2761,2018-11-09,1454.2,0.541
2763,2018-11-10,1734.5,0.695
2764,2018-11-12,1703.7,0.685
2765,2018-11-13,1629.3,0.681
2767,2018-11-15,1396.6,0.444
2769,2018-11-16,1520.7,0.628
2770,2018-11-18,1578.0,0.549
2771,2018-11-19,1683.2,0.634
2772,2018-11-21,1443.6,0.497
2773,2018-11-22,1498.8,0.522
2774,2018-11-24,1654.3,0.594
2775,2018-11-25,1691.5,0.698
2777,2018-11-27,1501.1,0.488
2778,2018-11-28,1417.0,0.488
2779,2018-11-30,1786.5,0.675
2780,2018-12-01,1730.0,0.657
2781,2018-12-03,1539.6,0.522
2783,2018-12-04,1678.6,0.679
2784,2018-12-06,1611.8,0.612
2786,2018-12-07,1604.2,0.562
2787,2018-12-09,1341.9,0.403
2789,2018-12-10,1838.0,0.753
2790,2018-12-12,1742.7,0.697
2791,2018-12-13,1706.9,0.702
2793,2018-12-15,1387.1,0.497
2795,2018-12-16,1731.3,0.758
2796,2018-12-18,1630.5,0.639
2797,2018-12-19,1582.4,0.583
2799,2018-12-21,1332.6,0.439
2801,2018-12-22,1631.4,0.599
2802,2018-12-24,1673.5,0.569
2803,2018-12-25,1639.2,0.595
2805,2018-12-27,1356.6,0.431
2807,2018-12-28,1849.0,0.694
2808,2018-12-30,1785.6,0.684
2809,2018-12-31,1755.1,0.679
2811,2019-01-02,1320.8,0.462
2813,2019-01-03,1798.9,0.717
2814,2019-01-05,1615.7,0.569
2815,2019-01-06,1747.0,0.67
2817,2019-01-08,1476.1,0.497
2820,2019-01-09,1721.4,0.717
2821,2019-01-11,1882.9,0.722
2822,2019-01-12,1689.6,0.642
2825,2019-01-14,1446.8,0.494
2828,2019-01-15,1784.7,0.715
2829,2019-01-17,1704.8,0.678
2831,2019-01-18,1789.1,0.763
2833,2019-01-20,1380.3,0.476
2835,2019-01-21,1875.4,0.749
2836,2019-01-23,1645.8,0.639
2837,2019-01-24,1652.8,0.591
2839,2019-01-26,1435.2,0.462
2841,2019-01-27,1830.5,0.696
2842,2019-01-29,1780.7,0.71
2843,2019-01-30,1865.9,0.774
2845,2019-02-01,1630.0,0.6
2847,2019-02-02,1807.5,0.802
2848,2019-02-04,1863.8,0.733
2849,2019-02-05,1769.4,0.797
2851,2019-02-07,1477.7,0.462
2853,2019-02-08,1886.2,0.761
2854,2019-02-10,1799.5,0.685
2855,2019-02-11,2048.2,0.811
2857,2019-02-13,1447.5,0.465
2859,2019-02-14,1961.6,0.77
2860,2019-02-16,1779.6,0.657
2861,2019-02-17,1718.0,0.634
2863,2019-02-19,1376.1,0.426
2865,2019-02-20,1843.8,0.72
2866,2019-02-22,1677.9,0.623
2867,2019-02-23,1750.3,0.632
2870,2019-02-25,1468.6,0.426
2873,2019-02-26,1902.1,0.655
2874,2019-02-28,1818.3,0.649
2877,2019-03-01,2008.9,0.683
2881,2019-03-03,1846.8,0.766
2885,2019-03-04,1958.4,0.832
2886,2019-03-06,1940.7,0.711
2887,2019-03-07,1596.7,0.535
2890,2019-03-09,1492.0,0.44
2892,2019-03-10,1850.8,0.689
2894,2019-03-12,1642.5,0.584
2895,2019-03-13,1680.6,0.628
2897,2019-03-15,1370.6,0.427
2899,2019-03-16,1900.9,0.835
2900,2019-03-17,1401.0,0.318
2901,2019-03-18,1783.4,0.698
2902,2019-03-19,1826.9,0.769
2905,2019-03-20,1373.9,0.405
2908,2019-03-21,1716.4,0.644
2916,2019-03-22,1860.6,0.728
2917,2019-03-24,1853.2,0.721
2918,2019-03-25,1815.2,0.773
2921,2019-03-26,1447.9,0.475
2925,2019-03-27,1400.8,0.464
2927,2019-03-28,1738.5,0.653
2928,2019-03-30,1723.1,0.641
2929,2019-03-31,1789.5,0.651
2931,2019-04-02,1544.2,0.458
2936,2019-04-03,1917.9,0.742
2940,2019-04-05,1737.7,0.619
2941,2019-04-06,1760.2,0.683
2943,2019-04-08,1613.9,0.568
2945,2019-04-09,1812.0,0.653
2946,2019-04-11,1723.2,0.652
2947,2019-04-12,1737.3,0.671
2949,2019-04-13,1427.4,0.462
2950,2019-04-14,1429.3,0.407
2952,2019-04-15,1578.5,0.643
2953,2019-04-17,1901.9,0.733
2954,2019-04-18,1917.7,0.804
2956,2019-04-19,1637.0,0.611
2957,2019-04-20,1654.5,0.587
2960,2019-04-21,1578.4,0.674
2962,2019-04-22,1692.2,0.621
2965,2019-04-23,1784.5,0.656
2968,2019-04-24,1702.1,0.644
2969,2019-04-25,1698.8,0.621
2976,2019-04-26,1556.6,0.564
2982,2019-04-27,2053.9,0.738
2983,2019-04-28,1496.4,0.45
2988,2019-04-29,1870.0,0.737
2990,2019-04-30,1766.8,0.715
2999,2019-05-02,1978.3,0.81
3011,2019-05-03,1891.9,0.819
3012,2019-05-04,1960.9,0.807
3016,2019-05-05,1882.2,0.805
3017,2019-05-06,1953.2,0.817
3020,2019-05-07,2014.3,0.835
3024,2019-05-08,1859.0,0.707
3027,2019-05-09,1985.2,0.833
3028,2019-05-11,1905.4,0.743
3031,2019-05-12,1897.5,0.775
3037,2019-05-13,1982.2,0.801
3046,2019-05-14,1898.9,0.694
3055,2019-05-15,1883.4,0.74
3062,2019-05-17,1984.8,0.763
3070,2019-05-18,2075.8,0.807
3077,2019-05-19,1904.8,0.67
3082,2019-05-20,1994.2,0.742
3094,2019-05-21,2020.8,0.784
3096,2019-05-22,2154.7,0.804
3109,2019-05-23,2102.9,0.799
3116,2019-05-24,2109.9,0.778
3125,2019-05-25,2043.3,0.718
3131,2019-05-26,1912.8,0.662
3133,2019-05-27,2141.4,0.776
3142,2019-05-28,2133.7,0.792
3151,2019-05-29,1965.8,0.721
3156,2019-05-30,2011.0,0.744
3164,2019-05-31,1923.1,0.686
3166,2019-06-01,1989.9,0.67
3181,2019-06-02,2005.3,0.803
3184,2019-06-03,1961.0,0.728
3186,2019-06-04,1841.2,0.548
3200,2019-06-05,1965.2,0.718
3205,2019-06-06,2018.6,0.758
3220,2019-06-07,2056.5,0.71
3224,2019-06-08,1989.9,0.75
3225,2019-06-09,1994.0,0.743
3247,2019-06-11,2234.0,0.797
3270,2019-06-12,1924.8,0.686
3272,2019-06-13,1672.7,0.461
3275,2019-06-14,2030.6,0.783
3294,2019-06-15,1379.1,0.226
3297,2019-06-16,1836.2,0.678
3311,2019-06-17,1770.9,0.762
3316,2019-06-18,1795.6,0.711
3317,2019-06-19,1723.4,0.689
3326,2019-06-20,1693.7,0.732
3327,2019-06-21,1675.4,0.613
3341,2019-06-22,1822.1,0.784
3348,2019-06-23,1732.9,0.758
3359,2019-06-24,1685.9,0.671
3375,2019-06-26,1689.6,0.744
3382,2019-06-27,1799.4,0.768
3388,2019-06-28,1818.0,0.78
3400,2019-06-29,1786.3,0.777
3414,2019-07-01,1835.7,0.776
3436,2019-07-02,1688.9,0.782
3438,2019-07-03,1768.5,0.748
3447,2019-07-04,1755.8,0.738
3454,2019-07-05,1602.5,0.718
3457,2019-07-06,1756.8,0.802
3474,2019-07-07,1781.6,0.793
3485,2019-07-08,1691.7,0.755
3492,2019-07-09,1545.9,0.573
3505,2019-07-10,1630.6,0.741
3507,2019-07-11,1718.3,0.811
3525,2019-07-12,1584.3,0.605
3531,2019-07-13,1512.0,0.678
3562,2019-07-14,1543.8,0.791
3565,2019-07-16,1534.0,0.742
3596,2019-07-17,1678.4,0.754
3598,2019-07-18,1539.3,0.686
3605,2019-07-19,1561.0,0.773
3634,2019-07-20,1553.0,0.735
3641,2019-07-21,1600.0,0.748
3668,2019-07-22,1543.8,0.723
3669,2019-07-23,1578.5,0.744
3682,2019-07-24,1560.6,0.765
3704,2019-07-25,1505.7,0.702
3718,2019-07-26,1474.7,0.775
3737,2019-07-27,1563.8,0.787
3743,2019-07-28,1494.8,0.773
3765,2019-07-29,1607.1,0.796
3778,2019-07-30,1371.5,0.702
3781,2019-07-31,1673.4,0.772
3807,2019-08-01,1639.8,0.78
3817,2019-08-02,1220.2,0.304
3830,2019-08-03,1436.1,0.778
3846,2019-08-04,1387.2,0.751
3850,2019-08-05,1464.1,0.764
3877,2019-08-06,1402.6,0.783
3884,2019-08-07,1325.9,0.747
3901,2019-08-08,1394.2,0.791
3924,2019-08-09,1313.2,0.689
3940,2019-08-10,1368.0,0.779
3956,2019-08-11,1404.6,0.793
3963,2019-08-12,1269.6,0.675
3986,2019-08-13,1398.5,0.799
3994,2019-08-15,1337.9,0.798
4012,2019-08-16,1354.5,0.8
4022,2019-08-17,1291.3,0.673
4033,2019-08-18,1350.7,0.796
4044,2019-08-19,1329.3,0.758
4055,2019-08-20,1382.4,0.785
4064,2019-08-21,1377.1,0.79
4072,2019-08-22,1370.4,0.799
4081,2019-08-23,1400.8,0.806
4092,2019-08-24,1225.5,0.687
4100,2019-08-25,1377.3,0.797
4115,2019-08-26,1331.0,0.749
4117,2019-08-27,1332.5,0.751
4123,2019-08-28,1355.5,0.802
4143,2019-08-30,1352.5,0.793
4162,2019-08-31,1317.1,0.722
4163,2019-09-01,1417.5,0.762
4164,2019-09-02,1394.3,0.765
4182,2019-09-03,1467.5,0.742
4185,2019-09-04,1438.7,0.784
4197,2019-09-05,1319.3,0.736
4210,2019-09-06,1435.5,0.8
4213,2019-09-07,1298.7,0.703
4225,2019-09-08,1263.1,0.724
4226,2019-09-09,1365.8,0.793
4240,2019-09-10,1240.1,0.587
4245,2019-09-11,1243.7,0.714
4258,2019-09-12,1285.3,0.775
4261,2019-09-14,1294.6,0.782
4272,2019-09-15,1312.5,0.78
4274,2019-09-16,1250.0,0.763
4287,2019-09-17,1261.0,0.722
4289,2019-09-18,1199.0,0.749
4290,2019-09-19,1261.3,0.721
4298,2019-09-20,1384.5,0.766
4302,2019-09-21,1197.8,0.769
4303,2019-09-22,1449.9,0.798
4314,2019-09-23,1107.7,0.738
4321,2019-09-24,1152.2,0.788
4322,2019-09-26,811.5,0.751
4325,2019-09-27,1073.1,0.806
4336,2019-09-28,901.5,0.772
4339,2019-09-29,827.2,0.768
4349,2019-09-30,803.3,0.803
4350,2019-10-01,928.4,0.435
4353,2019-10-02,878.0,0.776
